Memory Usage,Inference_Time,Model_Output
0,209,0
0,211,4
0,211,3
0,211,0
0,211,0
0,211,3
0,212,4
0,208,0
0,208,0
0,211,3
0,212,4
0,211,3
0,209,0
0,208,0
0,211,0
0,199,0
0,211,5
0,208,0
0,210,0
0,209,0
0,212,4
0,208,0
0,211,0
0,200,0
0,200,0
0,200,0
0,200,0
0,209,0
0,208,0
0,211,0
0,208,0
0,196,0
0,211,5
0,199,0
0,212,0
0,211,5
0,211,0
0,210,0
0,211,0
0,208,0
0,211,0
0,205,0
0,210,5
0,208,0
0,212,0
0,200,0
0,209,0
0,211,3
0,209,0
0,211,0
0,199,0
0,210,0
0,210,0
0,199,0
0,211,0
0,211,0
0,208,0
0,209,0
0,211,3
0,209,0
0,208,0
0,211,4
0,200,0
0,208,4
0,200,0
0,208,0
0,208,0
0,200,0
0,211,4
0,211,0
0,210,0
0,211,0
0,345,0
0,199,0
0,212,4
0,208,0
0,200,0
0,211,4
0,209,0
0,200,0
0,211,2
0,199,0
0,209,0
0,212,4
0,209,0
0,211,0
0,211,3
0,211,0
0,208,0
0,200,0
24,199,0
0,208,4
0,208,0
0,210,0
0,210,0
0,200,0
0,208,0
0,208,0
0,209,0
0,208,0
0,211,0
0,212,4
0,200,0
0,208,0
0,208,0
0,209,0
0,211,0
0,210,0
0,210,0
0,208,0
0,210,5
0,211,4
0,208,0
0,208,0
0,208,0
0,209,0
0,200,0
0,208,0
0,208,0
4.29E+09,328,0
0,211,0
0,212,4
0,199,0
0,208,0
0,210,0
0,199,0
0,211,5
0,208,0
0,208,0
0,209,0
0,200,0
0,208,0
0,200,0
0,209,0
0,208,0
0,208,0
0,200,0
0,208,0
0,211,0
0,211,0
0,208,0
0,210,0
0,199,0
0,211,3
0,209,0
0,199,0
0,200,0
0,208,0
0,209,0
0,212,0
0,211,0
0,211,0
0,208,0
0,209,0
0,211,0
0,209,0
0,211,3
0,200,0
0,211,3
0,211,0
0,200,0
0,210,5
0,211,3
0,208,0
0,211,3
2324,208,0
0,211,0
0,199,0
0,200,0
0,210,0
0,208,0
0,199,0
0,208,0
0,211,4
0,210,0
0,211,5
0,209,0
0,211,0
0,199,0
0,209,0
0,209,0
0,212,4
0,208,0
0,200,0
0,211,3
0,209,0
0,211,0
0,212,4
0,210,0
0,208,0
0,200,0
0,212,0
0,208,0
0,211,3
0,208,0
0,211,0
0,200,0
0,211,5
0,208,0
0,200,0
0,211,0
0,212,0
0,199,0
0,211,5
0,211,3
0,211,0
0,211,3
0,200,0
0,205,0
0,211,3
0,199,0
0,208,0
0,212,4
0,208,0
0,208,0
0,208,0
0,200,0
0,200,0
0,211,0
0,212,4
0,210,0
0,209,0
0,208,0
0,211,0
0,211,3
0,200,0
0,200,0
0,200,0
0,208,0
0,212,2
0,211,3
0,211,0
0,208,0
0,207,0
0,209,0
0,208,0
0,209,0
0,211,0
0,199,0
0,200,0
0,208,0
0,211,0
0,210,5
0,209,0
0,211,0
0,200,0
0,208,0
0,212,4
0,211,0
0,200,0
0,209,0
0,200,0
0,199,0
0,212,0
0,212,0
0,211,3
0,211,4
0,208,0
0,211,0
0,211,3
0,208,4
0,209,0
0,211,0
0,211,4
0,211,3
0,211,0
0,200,0
0,209,0
0,209,0
0,209,0
0,211,5
0,209,0
0,211,0
0,208,0
0,209,0
0,209,0
0,209,0
0,211,3
0,209,0
0,199,0
0,204,0
0,208,0
0,211,2
0,208,0
0,208,0
0,209,0
0,208,0
0,211,5
0,209,0
0,199,0
0,209,0
0,200,0
0,200,0
0,200,0
0,208,0
0,209,0
0,211,3
0,207,4
0,211,5
0,209,0
4.29E+09,350,5
0,209,0
0,210,4
0,211,0
0,208,0
0,209,0
0,199,0
0,200,0
0,210,0
0,200,0
0,208,0
0,211,0
0,209,0
0,199,0
0,211,3
0,211,0
0,209,0
0,211,0
0,208,0
0,208,0
0,212,4
0,199,0
2324,211,4
0,209,0
0,211,0
0,209,0
0,200,0
0,199,0
0,199,0
0,210,0
0,211,0
0,211,4
0,199,0
0,200,0
0,212,4
0,211,5
0,212,0
0,212,4
0,200,0
0,212,0
0,211,3
0,211,0
0,211,0
0,211,0
0,211,3
0,211,5
0,208,4
0,200,0
0,199,0
0,200,0
0,208,0
0,211,0
0,200,0
0,208,0
0,209,0
0,212,0
0,210,0
0,199,0
0,209,0
0,208,0
0,211,5
0,209,0
0,211,0
0,208,0
0,211,0
0,211,3
0,211,0
0,211,0
0,200,0
0,208,0
0,211,0
0,210,4
0,200,0
0,209,0
0,211,5
0,208,0
0,208,0
0,200,0
0,212,4
0,208,0
0,208,0
0,208,0
0,211,3
0,212,0
0,200,0
0,199,0
0,211,5
0,200,0
0,209,0
0,212,4
0,200,0
0,200,0
0,199,0
0,211,0
0,211,0
0,211,0
4.29E+09,339,0
0,208,0
0,208,0
0,211,0
0,211,5
0,211,0
0,210,0
0,208,0
0,208,0
0,211,0
0,210,0
0,208,0
0,211,0
0,211,4
0,208,0
0,208,0
0,211,0
0,209,0
0,211,5
0,208,0
0,211,0
0,212,4
0,212,0
0,209,0
0,211,0
0,211,5
0,200,0
0,209,0
0,208,0
0,200,0
0,200,0
0,211,0
2324,211,0
0,211,3
0,211,0
0,209,0
0,208,0
0,208,0
0,211,0
0,209,0
0,211,0
0,211,3
0,208,0
0,199,0
0,212,0
0,209,0
0,199,0
0,208,0
0,200,0
0,210,0
0,208,0
0,211,5
0,199,0
0,211,0
0,208,0
0,209,0
0,210,0
0,211,5
0,208,0
0,199,0
0,200,0
0,212,0
0,208,0
0,208,0
0,211,0
0,199,0
0,208,0
0,211,5
0,208,0
0,208,0
0,211,0
0,210,0
0,211,0
0,211,5
0,211,0
0,211,0
0,200,0
0,210,4
0,209,0
0,211,5
0,199,0
0,211,3
0,208,0
0,210,0
0,211,0
0,199,0
0,199,0
0,209,0
0,208,0
0,211,5
0,208,0
0,199,0
0,199,0
0,209,0
0,208,0
0,210,0
0,208,0
0,211,0
0,211,0
0,211,0
0,211,0
0,199,0
0,208,0
0,210,0
0,208,0
0,208,0
0,199,0
0,209,0
0,200,0
0,209,0
0,211,5
0,208,0
0,212,4
0,208,0
0,200,0
0,208,0
0,209,0
0,209,0
0,212,4
0,211,0
0,200,0
0,209,0
0,210,0
0,199,0
0,210,0
0,200,0
0,211,0
0,200,0
0,212,3
0,211,5
0,200,0
0,209,0
0,200,0
0,212,0
0,211,0
0,208,0
0,208,0
0,211,0
0,200,0
0,200,0
0,208,0
0,200,0
0,210,0
0,212,4
0,200,0
0,211,0
0,211,0
0,208,0
0,200,0
0,208,0
0,208,0
0,208,0
0,211,0
0,211,3
0,208,0
0,211,0
0,211,3
0,211,0
0,200,0
0,212,3
0,199,0
0,211,0
0,199,0
0,212,2
0,211,4
0,212,0
0,200,0
0,208,0
0,211,5
0,208,0
0,208,0
0,211,4
0,208,0
0,211,0
0,209,0
0,211,5
0,200,0
0,200,0
0,211,0
0,209,0
0,211,0
0,211,0
0,212,6
0,211,3
0,200,0
0,200,0
0,208,0
0,208,0
0,209,0
0,211,0
0,200,0
0,199,0
0,208,0
0,208,0
0,208,0
0,209,0
0,208,0
0,208,0
0,208,0
0,199,0
0,211,0
0,211,0
0,208,0
0,209,0
0,208,0
0,208,0
0,199,0
0,208,0
0,211,5
0,210,0
0,211,4
0,211,0
0,208,0
0,199,0
0,211,5
0,209,0
0,211,0
0,208,0
0,208,0
0,209,0
0,208,0
0,211,5
0,211,2
0,211,0
0,208,0
0,200,0
0,208,0
0,199,0
0,211,4
0,210,0
0,211,0
0,211,4
0,207,0
0,200,0
0,208,0
0,211,0
0,209,0
0,211,0
0,212,0
0,211,0
0,212,0
0,211,5
0,209,0
0,210,0
0,211,0
0,209,0
0,208,0
0,209,0
0,200,0
0,211,0
0,211,0
0,210,0
0,212,4
0,208,0
0,208,0
0,199,0
2324,279,3
0,210,0
0,199,0
0,208,0
0,208,0
0,208,0
0,208,0
0,210,0
0,211,5
0,211,3
0,211,0
0,242,3
0,211,0
0,212,0
0,211,4
0,212,4
0,209,0
0,211,0
0,208,0
0,209,0
0,199,0
0,209,0
0,211,0
0,210,0
0,208,0
0,212,4
0,208,0
0,208,0
0,209,0
0,208,0
0,199,0
0,208,0
0,200,0
0,209,0
0,208,0
0,209,0
0,211,5
0,211,5
0,208,0
0,209,0
0,208,0
0,208,0
0,208,0
0,211,0
0,199,0
0,211,0
0,209,0
0,208,0
0,210,5
0,212,4
0,209,0
0,200,0
0,211,0
0,212,4
0,211,0
0,208,0
0,211,0
0,212,3
0,199,0
0,199,0
0,208,0
0,200,0
0,208,0
0,211,0
0,199,0
0,211,5
0,210,0
0,212,5
0,212,4
0,199,0
0,208,0
0,199,0
0,211,2
0,209,0
0,212,4
0,211,0
0,208,0
0,208,0
0,199,0
0,211,3
0,208,0
0,211,0
0,200,0
0,212,0
0,210,0
0,212,0
0,208,0
0,208,0
0,211,0
0,208,0
0,211,3
0,209,0
0,211,0
0,208,0
0,208,0
0,209,0
0,208,0
0,211,0
0,212,4
0,212,0
0,200,0
0,200,0
4.29E+09,347,0
0,208,0
0,211,3
0,199,0
0,199,0
0,212,4
0,209,0
0,211,3
0,211,5
0,200,0
0,211,0
0,200,0
0,208,0
0,325,0
0,208,0
0,210,4
0,211,0
0,208,0
0,200,0
0,211,3
0,208,0
0,208,0
0,200,0
0,200,0
0,209,0
0,208,0
0,208,0
0,211,0
0,208,0
0,208,0
0,211,0
0,210,4
0,211,5
0,211,0
0,208,0
0,211,0
0,211,0
0,199,0
0,200,0
0,211,0
0,209,0
0,199,0
0,211,4
0,209,0
0,210,5
0,209,0
0,211,0
0,211,5
0,211,0
0,199,0
0,211,0
0,207,0
0,200,0
0,211,4
0,200,0
0,210,0
0,208,0
0,208,0
0,209,0
0,200,0
0,211,0
0,210,4
0,209,0
0,211,0
0,211,3
0,209,0
0,209,0
0,209,0
0,211,3
0,208,0
0,200,0
0,208,0
0,211,4
0,199,0
0,208,0
0,200,0
0,208,0
0,209,0
0,200,0
0,211,0
0,209,0
0,208,0
0,208,0
0,211,5
0,199,0
0,212,4
0,208,0
0,211,3
0,208,0
0,209,0
0,211,3
0,209,0
0,211,0
0,208,0
0,250,0
0,208,0
0,209,0
0,211,0
0,211,4
0,210,0
0,212,4
0,209,0
0,208,0
0,199,0
0,208,0
0,211,0
0,210,4
0,211,5
0,208,0
0,200,0
0,211,4
0,211,0
0,211,0
0,209,0
0,210,0
0,211,0
0,209,0
0,208,0
0,210,0
0,200,0
0,200,0
0,208,0
0,208,0
0,200,0
0,211,0
0,211,0
0,199,0
0,208,0
0,211,0
0,200,0
0,211,0
0,208,0
0,200,0
0,208,0
0,211,5
0,211,0
0,208,0
0,209,0
0,208,0
0,209,0
0,210,0
0,211,0
0,211,0
0,211,3
0,199,0
0,210,0
0,212,0
0,199,0
0,211,0
0,200,0
0,200,0
0,199,0
0,212,4
0,212,0
0,211,5
0,209,0
0,208,0
0,200,0
0,211,5
0,199,0
0,211,0
0,209,0
0,199,0
0,208,0
0,208,0
0,209,0
0,211,0
0,211,4
0,211,0
0,211,4
0,208,0
0,211,4
0,208,0
0,212,0
4.29E+09,248,4
0,208,0
0,209,0
0,211,0
0,208,0
0,211,5
0,211,5
0,208,0
0,211,4
0,208,0
0,210,0
0,211,0
0,211,6
0,200,0
0,211,4
0,212,0
0,210,0
0,212,4
0,208,0
0,212,2
0,208,0
0,208,0
0,211,5
0,209,0
0,208,0
0,211,5
0,210,0
0,211,5
0,208,0
0,212,0
0,209,0
0,208,0
0,210,0
0,208,0
0,209,0
0,199,0
0,209,0
0,208,0
0,208,0
0,200,0
0,199,0
0,211,0
0,211,0
0,208,0
0,200,0
0,211,3
0,208,0
0,207,4
0,209,0
0,211,4
0,208,0
0,208,0
0,200,0
0,209,0
0,211,0
0,349,0
0,211,0
0,211,0
0,200,0
0,210,0
0,210,0
0,208,0
0,211,3
0,211,5
0,200,0
0,208,0
0,200,0
0,199,0
0,200,0
0,208,4
0,208,0
0,208,0
0,208,0
0,212,0
0,208,0
0,211,5
0,208,0
0,211,0
0,200,0
0,211,0
0,211,0
0,207,0
2324,344,0
0,211,3
0,200,0
0,208,0
0,211,0
0,210,4
0,211,5
0,211,0
0,208,0
0,209,0
0,211,0
0,210,0
0,211,4
0,209,0
0,211,4
0,211,5
0,210,0
0,209,0
0,211,0
0,211,3
0,208,0
0,211,0
0,211,0
0,211,0
0,209,0
0,208,0
0,199,0
0,212,4
0,210,0
0,211,0
0,211,0
0,209,0
0,212,0
0,489,4
0,216,4
0,209,0
0,196,0
0,211,0
0,204,0
0,208,0
0,205,0
0,209,0
0,207,0
0,211,5
0,207,4
0,210,4
0,208,4
0,211,0
0,207,0
0,209,0
0,207,1
0,208,0
0,204,0
0,211,3
0,205,0
0,211,4
0,204,0
0,208,0
0,206,4
0,210,0
0,195,0
0,210,0
0,204,0
0,200,0
0,207,0
0,200,0
0,205,0
0,200,0
0,207,0
0,209,0
0,205,0
0,211,5
0,195,0
0,209,0
0,207,0
0,211,0
0,207,0
0,211,0
0,207,3
0,208,0
0,204,0
0,211,0
0,204,0
0,209,0
0,204,0
0,212,3
0,207,0
0,211,4
0,207,0
0,212,0
0,204,0
0,211,0
0,207,0
0,200,0
0,207,0
0,208,0
0,206,0
0,209,0
0,207,0
0,212,0
0,208,4
0,204,0
0,211,0
0,207,0
0,211,4
0,204,0
0,211,3
0,206,0
0,208,0
0,208,4
0,199,0
0,207,0
0,212,4
0,205,0
0,208,0
0,204,0
0,200,0
0,195,0
0,210,0
0,207,0
0,210,0
0,207,5
0,200,0
0,206,0
0,208,0
0,204,0
0,209,0
0,204,0
0,211,4
0,205,0
0,209,0
0,204,0
0,208,0
0,204,0
0,210,0
0,208,0
0,208,0
0,207,0
0,211,0
0,205,0
0,209,0
0,204,0
0,199,0
0,208,4
0,211,5
0,205,0
0,211,0
0,204,0
0,209,0
0,204,0
0,208,0
0,207,0
0,212,4
0,204,0
0,211,0
0,207,4
0,211,0
0,196,0
0,210,0
0,207,0
0,212,0
0,204,0
0,209,0
0,208,5
0,208,0
0,207,0
0,208,0
0,207,3
0,208,0
0,204,0
0,212,4
0,207,0
0,209,0
0,207,0
0,209,0
0,205,0
0,208,0
0,196,0
0,208,0
0,204,0
0,208,0
0,205,0
0,209,0
0,207,0
0,208,0
0,205,0
0,210,0
0,207,4
0,211,0
0,206,0
0,211,5
0,207,0
0,209,0
0,204,0
0,211,0
0,205,0
0,208,0
0,207,0
0,211,0
0,195,0
0,208,0
0,205,0
0,210,4
0,195,0
0,200,0
4.29E+09,338,0
0,208,0
0,207,3
0,210,0
0,195,0
0,200,0
0,204,0
0,212,4
0,207,5
0,209,0
0,207,0
0,208,0
0,207,0
0,200,0
0,196,0
0,208,0
0,205,0
0,209,0
0,205,0
0,208,0
0,196,0
0,208,0
0,204,0
0,212,4
0,204,0
0,208,0
0,206,0
0,208,0
0,207,0
0,209,0
0,207,3
0,211,0
0,206,0
0,211,0
0,208,0
0,211,0
0,206,4
0,211,5
0,206,0
0,211,2
0,204,0
0,209,0
0,204,0
0,212,0
0,207,3
0,200,0
0,208,4
0,210,0
0,207,0
0,211,4
0,205,0
0,209,0
0,195,0
0,210,0
0,195,0
0,211,0
0,204,0
0,211,0
0,204,0
0,208,0
0,207,3
0,211,0
0,207,0
0,210,5
0,205,0
0,212,3
0,207,5
0,208,0
0,195,0
0,212,4
0,205,0
0,199,0
0,207,0
0,208,0
0,204,0
0,210,0
0,205,0
0,211,5
0,207,0
0,209,0
0,208,3
0,208,0
0,204,0
0,210,0
0,206,0
0,209,0
0,196,0
0,208,0
0,196,0
0,208,0
0,204,0
0,209,0
0,207,5
0,210,0
0,206,0
0,208,0
0,207,4
0,208,0
0,204,0
0,208,0
0,204,0
0,208,0
0,196,0
0,208,0
0,205,0
0,199,0
0,204,0
0,211,5
0,207,0
0,208,0
0,195,0
0,211,0
0,195,0
0,211,0
0,204,0
0,211,1
0,196,0
0,211,0
2324,207,0
0,211,0
0,205,0
0,211,0
0,205,0
0,211,5
0,207,3
0,211,5
0,204,0
0,208,0
0,207,0
0,211,4
0,207,5
0,211,5
0,195,0
0,211,0
0,205,0
0,211,0
0,204,0
0,209,0
0,196,0
0,199,0
0,207,0
0,200,0
0,208,4
0,208,0
0,204,0
0,211,0
0,196,0
4.29E+09,211,0
0,207,3
0,210,4
0,207,0
0,199,0
0,205,0
0,209,0
0,196,0
0,211,3
0,204,0
0,209,0
0,207,3
0,211,0
0,205,0
0,199,0
0,207,5
0,211,0
0,207,4
0,211,5
0,204,0
0,211,5
0,205,0
0,212,3
0,207,5
0,209,0
0,208,0
0,211,0
0,207,5
0,208,0
0,205,0
0,210,0
0,207,0
0,211,5
0,205,0
0,209,0
0,204,0
0,211,4
0,207,3
0,211,0
0,196,0
0,199,0
0,195,0
0,209,0
0,205,0
0,211,5
0,196,0
0,208,0
0,205,0
0,208,0
0,207,0
0,208,0
0,204,0
0,211,0
0,195,0
0,208,0
0,207,0
0,211,5
0,207,4
0,211,4
0,204,0
0,211,0
0,204,0
0,211,0
0,208,0
0,209,0
0,204,0
0,210,4
0,207,0
0,208,0
0,207,0
0,209,0
0,207,3
0,211,0
0,196,0
0,211,5
0,207,4
0,211,4
0,205,0
0,199,0
0,195,0
0,210,0
0,204,0
0,208,0
0,205,0
0,208,0
0,208,4
0,199,0
0,196,0
0,211,0
0,207,0
0,200,0
0,207,3
0,211,0
0,206,0
0,209,0
0,196,0
0,210,0
0,207,3
0,208,0
0,207,4
2324,238,5
0,208,4
0,199,0
0,207,0
0,208,0
0,207,0
0,209,0
0,207,4
0,211,0
0,208,0
0,208,0
0,204,0
0,200,0
0,205,0
0,208,0
0,207,6
0,199,0
0,196,0
0,199,0
0,205,0
0,208,0
0,205,0
4.29E+09,352,0
0,208,4
0,210,0
0,204,0
0,211,0
0,205,0
0,212,0
0,207,0
0,209,0
0,207,5
0,208,0
0,196,0
0,209,0
4.29E+09,279,0
0,208,0
0,204,0
0,211,0
0,196,0
0,208,0
0,204,0
0,209,0
0,207,0
0,208,0
0,207,0
0,211,0
0,208,0
0,209,0
0,204,0
0,209,0
0,204,0
0,204,0
0,211,0
0,207,0
0,200,0
0,205,0
0,212,4
0,208,4
0,209,0
0,204,0
0,200,0
0,207,0
2324,209,0
0,207,0
0,199,0
0,204,0
4.29E+09,272,0
0,204,0
0,212,4
0,207,4
0,211,4
0,195,0
0,208,0
0,207,3
0,199,0
0,207,4
0,210,0
0,206,4
0,210,0
0,207,0
0,210,0
0,208,4
0,211,3
0,204,0
0,211,0
0,207,0
0,212,4
0,204,0
0,211,0
0,339,0
0,208,0
0,204,0
0,199,0
0,206,0
0,211,5
0,196,0
0,199,0
0,207,3
0,210,0
0,204,0
0,211,5
0,206,0
0,212,4
0,195,0
0,211,0
0,207,5
0,211,0
0,204,0
0,208,0
0,207,5
0,208,0
0,204,0
0,208,0
0,195,0
0,211,0
0,207,0
0,209,0
0,195,0
0,209,0
0,195,0
0,212,0
0,207,0
0,209,0
0,204,0
0,200,0
0,204,0
0,208,0
0,206,0
0,211,4
0,196,0
0,212,0
0,195,0
0,211,0
0,207,0
0,209,0
0,205,0
0,209,0
0,195,0
0,208,0
0,207,0
0,208,0
0,207,3
0,208,0
0,196,0
0,209,0
0,205,0
0,209,0
0,204,0
0,208,0
0,205,0
0,209,0
0,207,0
0,211,5
0,195,0
0,209,0
0,207,0
0,209,0
0,204,0
0,208,0
0,204,0
0,211,0
0,207,0
0,210,0
0,196,0
0,211,3
0,207,4
0,208,4
0,208,0
0,204,0
0,208,0
0,208,4
0,211,5
0,204,0
0,211,5
0,196,0
0,209,0
0,204,0
0,208,0
0,207,0
0,210,0
0,207,0
0,212,4
0,204,0
0,211,0
0,204,0
0,208,0
0,204,0
0,199,0
0,195,0
0,212,0
0,204,0
0,210,4
0,204,0
0,209,0
0,208,4
0,208,0
0,207,5
0,210,0
0,207,0
0,209,0
0,195,0
0,209,0
0,207,3
0,208,0
0,207,5
0,199,0
0,207,0
0,199,0
0,204,0
0,208,0
0,207,4
0,211,0
0,207,3
0,211,0
0,205,0
0,199,0
0,195,0
0,208,0
0,204,0
0,211,0
0,204,0
0,209,0
0,195,0
0,208,0
0,204,0
0,208,0
0,204,0
0,209,0
0,207,0
0,200,0
0,204,0
0,211,0
0,204,0
0,211,4
0,196,0
0,211,0
0,195,0
0,210,0
0,207,0
0,208,0
0,204,0
0,210,0
0,208,4
0,209,0
0,207,0
0,199,0
0,204,0
0,200,0
0,196,0
0,211,0
0,207,4
0,200,0
0,204,0
0,208,0
0,205,0
0,211,0
0,204,0
0,209,0
0,208,3
0,211,0
0,207,0
0,199,0
0,206,4
0,210,0
0,206,0
0,199,0
0,196,0
0,200,0
0,204,0
0,211,0
0,204,0
0,211,0
0,205,0
0,211,3
0,206,0
0,211,5
0,195,0
0,199,0
0,206,4
0,209,0
0,204,0
0,208,0
0,208,0
0,208,0
0,195,0
0,200,0
0,207,0
0,211,0
0,207,0
0,200,0
0,207,0
0,208,0
0,204,0
0,211,0
0,206,0
0,211,4
0,207,0
0,196,0
0,211,0
0,204,0
0,199,0
0,204,0
0,211,4
0,207,4
0,209,0
0,195,0
0,209,0
0,204,0
0,208,0
0,207,0
0,210,4
0,206,0
0,210,4
0,207,0
0,211,0
0,204,0
0,211,5
0,205,0
0,208,0
0,204,0
0,211,4
0,204,0
0,211,0
0,195,0
0,211,3
0,207,5
0,208,0
0,207,0
0,209,0
0,207,4
0,211,0
0,207,0
0,210,0
0,205,0
24,211,4
0,207,5
0,199,0
0,207,0
0,210,0
0,204,0
0,212,2
0,207,0
0,212,0
0,205,0
0,209,0
0,206,0
0,199,0
0,208,4
0,200,0
0,204,0
0,209,0
0,204,0
0,209,0
0,207,3
0,208,0
0,205,0
0,211,0
0,207,0
0,211,0
0,204,0
0,208,0
0,207,0
0,208,0
0,204,0
0,199,0
0,195,0
0,211,0
0,205,0
0,211,0
0,204,0
0,209,0
0,207,3
0,209,0
0,207,0
0,208,0
0,207,3
0,211,0
0,207,0
0,208,0
0,206,0
0,212,0
0,204,0
0,212,4
0,204,0
0,208,0
0,204,0
0,200,0
0,205,0
0,208,0
0,196,0
0,211,0
0,204,0
0,200,0
0,205,0
0,211,0
0,207,0
0,212,4
0,204,0
0,211,3
0,196,0
0,211,0
0,207,0
0,211,0
0,204,0
0,211,5
0,204,0
0,211,4
0,207,0
0,211,0
0,207,0
0,210,4
0,204,0
0,200,0
0,204,0
0,208,0
0,208,0
0,209,0
0,195,0
0,211,0
0,205,0
0,208,0
0,196,0
0,211,3
0,208,4
0,211,3
0,207,0
0,209,0
0,206,0
0,208,0
0,206,0
0,211,0
0,207,0
0,211,0
0,204,0
0,199,0
0,207,0
0,208,0
0,195,0
0,211,0
0,205,0
0,211,0
0,204,0
0,211,0
0,207,0
0,200,0
0,204,0
0,212,0
0,207,0
0,211,0
0,205,0
0,208,0
0,196,0
0,209,0
0,207,4
0,209,0
0,206,0
0,209,0
0,204,0
4.29E+09,343,0
0,195,0
0,209,0
0,207,0
0,211,0
0,207,4
0,211,0
0,207,0
0,208,0
0,207,0
0,211,4
0,204,0
0,208,0
0,207,5
0,210,0
0,204,0
0,208,0
0,196,0
0,208,0
0,204,0
0,212,0
0,206,0
0,211,5
0,196,0
0,208,0
0,204,0
0,211,4
0,205,0
0,199,0
0,204,0
0,200,0
0,207,0
0,212,4
0,207,0
0,210,0
0,195,0
0,208,0
0,196,0
0,210,0
0,207,0
0,210,0
0,206,0
0,208,0
0,207,0
0,209,0
0,204,0
0,199,0
0,204,0
0,199,0
0,205,0
0,199,0
0,207,4
0,211,0
2324,316,0
0,208,0
0,204,0
0,212,0
0,207,0
0,209,0
0,196,0
0,208,0
4.29E+09,344,5
0,212,4
0,207,3
0,208,0
0,208,4
0,200,0
0,205,0
0,211,4
0,205,0
0,208,0
0,205,0
0,209,0
0,204,0
0,212,4
0,207,0
0,211,0
0,207,5
0,200,0
0,204,0
0,200,0
0,205,0
0,208,0
0,205,0
0,199,0
0,207,0
0,209,0
0,206,4
2324,208,0
0,207,3
0,212,3
0,195,0
0,211,0
0,207,0
0,209,0
0,204,0
0,211,5
0,195,0
0,208,0
0,204,0
0,211,0
0,196,0
0,212,4
4.29E+09,241,0
0,211,4
0,206,4
0,199,0
0,207,0
0,199,0
0,206,4
0,209,0
0,196,0
0,209,0
0,195,0
0,210,0
0,207,0
0,208,0
0,204,0
4.29E+09,347,4
0,207,3
0,211,0
0,205,0
0,199,0
0,208,4
0,209,0
0,195,0
0,212,3
0,207,5
0,209,0
0,205,0
0,209,0
0,208,4
0,196,0
0,211,0
0,206,5
0,208,0
0,196,0
0,212,0
0,207,0
0,196,0
0,209,0
0,195,0
0,210,0
0,195,0
0,208,0
0,204,0
0,211,0
0,208,4
4.29E+09,341,0
0,195,0
0,209,0
0,204,0
0,212,5
0,205,0
0,211,4
0,208,4
0,208,0
0,207,0
0,208,0
0,205,0
0,200,0
0,195,0
0,209,0
0,207,5
0,211,0
0,208,4
0,207,3
0,211,5
0,204,0
0,211,5
0,207,0
0,325,0
0,204,0
0,200,0
0,207,0
0,200,0
0,207,4
0,209,0
0,208,4
0,209,0
0,196,0
0,212,4
0,207,4
0,211,0
0,195,0
0,208,0
0,205,0
0,211,0
0,207,0
0,208,0
0,207,3
0,211,0
0,207,5
0,208,0
0,196,0
0,200,0
0,205,0
0,211,0
0,204,0
0,200,0
0,205,0
0,208,0
0,204,0
0,211,0
0,204,0
0,200,0
0,207,0
0,200,0
0,207,0
0,211,0
0,204,0
0,210,5
4.29E+09,334,0
0,208,0
0,195,0
0,210,0
0,204,0
0,208,0
0,205,0
0,199,0
0,204,0
0,211,0
0,207,0
0,211,0
0,196,0
0,209,0
0,207,3
0,208,0
0,207,0
0,212,4
0,207,0
0,200,0
0,208,3
0,210,0
0,207,5
0,200,0
0,206,0
0,210,5
0,205,0
0,211,3
0,207,3
0,210,0
0,205,0
0,209,0
0,205,0
0,209,0
0,206,0
4.29E+09,200,0
0,204,0
0,211,0
0,204,0
0,208,0
0,207,0
0,200,0
0,205,0
0,200,0
0,207,0
0,211,0
0,204,0
0,211,0
0,195,0
0,211,0
0,205,0
0,211,0
0,204,0
0,211,0
0,205,0
0,211,0
0,204,0
0,211,0
0,204,0
0,211,0
0,205,0
0,211,0
0,207,4
0,209,0
0,204,0
0,209,0
0,205,0
0,208,0
0,204,0
0,211,0
0,208,0
0,210,0
0,204,0
0,211,4
0,207,0
0,211,5
0,195,0
0,210,0
0,196,0
0,208,0
0,207,0
0,211,0
0,204,0
0,208,0
0,207,5
0,199,0
0,207,0
0,209,0
0,205,0
0,208,0
0,207,0
0,211,0
0,207,0
0,211,0
0,195,0
0,210,0
0,207,3
0,211,3
0,196,0
0,208,0
0,207,0
0,211,0
0,204,0
0,208,0
0,195,0
0,200,0
0,204,0
0,209,0
0,205,0
0,209,0
0,204,0
0,208,0
0,195,0
0,200,0
0,204,0
0,209,0
0,196,0
4.29E+09,349,0
0,207,5
0,210,0
0,196,0
0,211,0
0,205,0
0,199,0
0,205,0
0,212,0
0,204,0
0,210,4
0,195,0
4.29E+09,347,4
0,204,0
0,200,0
0,196,0
0,211,5
0,204,0
0,200,0
0,195,0
0,211,3
0,207,0
0,212,4
0,207,5
0,211,3
0,195,0
0,211,0
0,196,0
0,208,0
0,207,4
0,208,0
0,196,0
0,211,0
0,196,0
0,199,0
0,207,5
0,208,0
0,205,0
0,209,0
0,205,0
0,209,0
0,204,0
0,211,0
0,196,0
0,210,0
0,208,4
0,207,5
0,212,4
0,196,0
0,209,0
0,195,0
0,200,0
0,204,0
0,212,0
0,207,0
0,211,0
0,196,0
0,211,2
0,207,5
0,199,0
0,195,0
0,208,0
